1.000002,(9.50, 8.92)
2.000483,(9.67, 9.09)
3.001219,(9.59, 9.54)
4.002092,(9.54, 9.19)
5.002399,(9.61, 8.78)
6.039243,(9.38, 9.21)
7.039785,(10.28, 8.66)
7.339329,(10.49, 8.42),Survived
