1.000936,(9.50, 8.94)
2.003611,(9.21, 9.91)
3.004259,(9.45, 9.87)
4.004602,(9.49, 9.56)
5.005179,(10.28, 8.99)
6.006058,(9.77, 8.64)
7.006742,(10.54, 8.89)
7.259168,(10.67, 8.67),Survived
